,Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Concat
1682,w193,Infubinol,Male,22,30,15,49.38557373,0,w193-15
1683,w193,Infubinol,Male,22,30,20,50.00513807,0,w193-20
1684,w350,Propriva,Male,7,26,0,45.0,0,w350-0
1685,w350,Propriva,Male,7,26,5,48.23211311,0,w350-5
1686,w350,Propriva,Male,7,26,10,48.89955238,0,w350-10
1687,w350,Propriva,Male,7,26,15,50.8546323,1,w350-15
1688,w350,Propriva,Male,7,26,20,52.13232061,1,w350-20
1689,w350,Propriva,Male,7,26,25,52.80591518,1,w350-25
1690,w350,Propriva,Male,7,26,30,55.87990896,1,w350-30
1691,w350,Propriva,Male,7,26,35,56.68355758,1,w350-35
1692,w350,Propriva,Male,7,26,40,62.32434769,2,w350-40
1693,w350,Propriva,Male,7,26,45,64.95756185,2,w350-45
1694,w422,Ketapril,Female,18,26,0,45.0,0,w422-0
1695,w422,Ketapril,Female,18,26,5,48.45745927,0,w422-5
1696,w422,Ketapril,Female,18,26,10,49.93597024,0,w422-10
1697,w422,Ketapril,Female,18,26,15,52.24630985,0,w422-15
1698,w422,Ketapril,Female,18,26,20,53.67624336,1,w422-20
1699,w422,Ketapril,Female,18,26,25,56.95791715,2,w422-25
1700,w422,Ketapril,Female,18,26,30,60.09663467,3,w422-30
1701,w422,Ketapril,Female,18,26,35,61.40961994,4,w422-35
1702,w422,Ketapril,Female,18,26,40,63.07258467,4,w422-40
1703,w422,Ketapril,Female,18,26,45,67.98953001,4,w422-45
1704,w540,Stelasyn,Female,8,26,0,45.0,0,w540-0
1705,w540,Stelasyn,Female,8,26,5,45.88537038,1,w540-5
1706,w540,Stelasyn,Female,8,26,10,47.45906658,1,w540-10
1707,w540,Stelasyn,Female,8,26,15,48.25014636,2,w540-15
1708,w540,Stelasyn,Female,8,26,20,50.67272745,2,w540-20
1709,w540,Stelasyn,Female,8,26,25,52.60026955,2,w540-25
1710,w575,Zoniferol,Female,16,28,0,45.0,0,w575-0
1711,w575,Zoniferol,Female,16,28,5,48.91385977,1,w575-5
1712,w575,Zoniferol,Female,16,28,10,50.13595547,1,w575-10
1713,w575,Zoniferol,Female,16,28,15,50.86745176,1,w575-15
1714,w575,Zoniferol,Female,16,28,20,55.5918155,1,w575-20
1715,w575,Zoniferol,Female,16,28,25,58.58732169,1,w575-25
1716,w575,Zoniferol,Female,16,28,30,60.15306524,1,w575-30
1717,w575,Zoniferol,Female,16,28,35,63.68644503,2,w575-35
1718,w575,Zoniferol,Female,16,28,40,64.93840621,3,w575-40
1719,w575,Zoniferol,Female,16,28,45,68.40128593,3,w575-45
1720,w584,Infubinol,Male,3,29,0,45.0,0,w584-0
1721,w584,Infubinol,Male,3,29,5,46.05193075,0,w584-5
1722,w584,Infubinol,Male,3,29,10,47.29850794,0,w584-10
1723,w584,Infubinol,Male,3,29,15,51.26543971,0,w584-15
1724,w584,Infubinol,Male,3,29,20,53.32350743,1,w584-20
1725,w584,Infubinol,Male,3,29,25,55.65083791,1,w584-25
1726,w584,Infubinol,Male,3,29,30,58.26844248,1,w584-30
1727,w697,Stelasyn,Female,14,30,0,45.0,0,w697-0
1728,w697,Stelasyn,Female,14,30,5,48.30182261,1,w697-5
1729,w697,Stelasyn,Female,14,30,10,48.925056,2,w697-10
1730,w697,Stelasyn,Female,14,30,15,52.65726519,2,w697-15
1731,w697,Stelasyn,Female,14,30,20,54.22809098,3,w697-20
1732,w697,Stelasyn,Female,14,30,25,57.610394299999996,3,w697-25
1733,w697,Stelasyn,Female,14,30,30,60.72063591,3,w697-30
1734,w697,Stelasyn,Female,14,30,35,63.68904216,3,w697-35
1735,w746,Propriva,Male,1,26,0,45.0,0,w746-0
1736,w746,Propriva,Male,1,26,5,49.45327005,0,w746-5
1737,x111,Propriva,Female,24,27,0,45.0,0,x111-0
1738,x111,Propriva,Female,24,27,5,46.94101498,1,x111-5
1739,x111,Propriva,Female,24,27,10,49.12296898,1,x111-10
1740,x209,Propriva,Female,7,29,0,45.0,0,x209-0
1741,x209,Propriva,Female,7,29,5,46.75426887,0,x209-5
1742,x209,Propriva,Female,7,29,10,48.92989543,0,x209-10
1743,x226,Ceftamin,Male,23,28,0,45.0,0,x226-0
1744,x264,Naftisol,Female,21,27,0,45.0,0,x264-0
1745,x264,Naftisol,Female,21,27,5,47.0384145,0,x264-5
1746,x264,Naftisol,Female,21,27,10,47.88712765,1,x264-10
1747,x264,Naftisol,Female,21,27,15,50.00231403,1,x264-15
1748,x264,Naftisol,Female,21,27,20,53.07426973,1,x264-20
1749,x264,Naftisol,Female,21,27,25,56.89105283,2,x264-25
1750,x264,Naftisol,Female,21,27,30,58.15869423,3,x264-30
1751,x264,Naftisol,Female,21,27,35,61.29960778,4,x264-35
1752,x264,Naftisol,Female,21,27,40,63.28328821,4,x264-40
1753,x336,Naftisol,Female,4,29,0,45.0,0,x336-0
1754,x402,Stelasyn,Male,21,28,0,45.0,0,x402-0
1755,x402,Stelasyn,Male,21,28,5,46.32757027,1,x402-5
1756,x402,Stelasyn,Male,21,28,10,46.88696249,1,x402-10
1757,x402,Stelasyn,Male,21,28,15,49.11994779999999,1,x402-15
1758,x402,Stelasyn,Male,21,28,20,50.41475041,2,x402-20
1759,x402,Stelasyn,Male,21,28,25,52.43173664,2,x402-25
1760,x402,Stelasyn,Male,21,28,30,54.35158463,3,x402-30
1761,x402,Stelasyn,Male,21,28,35,55.24096223,3,x402-35
1762,x402,Stelasyn,Male,21,28,40,56.69172294,3,x402-40
1763,x402,Stelasyn,Male,21,28,45,61.61960615,3,x402-45
1764,x581,Ceftamin,Female,19,28,0,45.0,0,x581-0
1765,x581,Ceftamin,Female,19,28,5,47.1969266,0,x581-5
1766,x581,Ceftamin,Female,19,28,10,49.06702788,1,x581-10
1767,x581,Ceftamin,Female,19,28,15,49.74642744,2,x581-15
1768,x581,Ceftamin,Female,19,28,20,51.20796943,3,x581-20
1769,x581,Ceftamin,Female,19,28,25,51.93528318,3,x581-25
1770,x581,Ceftamin,Female,19,28,30,55.49282602,3,x581-30
1771,x581,Ceftamin,Female,19,28,35,58.07758293,3,x581-35
1772,x581,Ceftamin,Female,19,28,40,60.28040549,3,x581-40
1773,x581,Ceftamin,Female,19,28,45,64.63494887,3,x581-45
1774,x613,Zoniferol,Female,2,29,0,45.0,0,x613-0
1775,x613,Zoniferol,Female,2,29,5,46.09704058,0,x613-5
1776,x613,Zoniferol,Female,2,29,10,46.81817589999999,0,x613-10
1777,x613,Zoniferol,Female,2,29,15,48.0776464,0,x613-15
1778,x773,Placebo,Female,21,30,0,45.0,0,x773-0
1779,x773,Placebo,Female,21,30,5,45.8508307,1,x773-5
1780,x773,Placebo,Female,21,30,10,47.18920597,2,x773-10
1781,x773,Placebo,Female,21,30,15,47.67123558,3,x773-15
1782,x773,Placebo,Female,21,30,20,49.739712899999994,3,x773-20
1783,x773,Placebo,Female,21,30,25,51.10442109,3,x773-25
1784,x773,Placebo,Female,21,30,30,52.81311518,4,x773-30
1785,x773,Placebo,Female,21,30,35,55.19273639,4,x773-35
1786,x773,Placebo,Female,21,30,40,55.98767551,4,x773-40
1787,x773,Placebo,Female,21,30,45,58.63497149,4,x773-45
1788,x822,Ceftamin,Male,3,29,0,45.0,0,x822-0
1789,x822,Ceftamin,Male,3,29,5,45.67110442,1,x822-5
1790,x822,Ceftamin,Male,3,29,10,48.98371668,1,x822-10
1791,x822,Ceftamin,Male,3,29,15,49.69466533,1,x822-15
1792,x822,Ceftamin,Male,3,29,20,51.91490968,2,x822-20
1793,x822,Ceftamin,Male,3,29,25,54.04133326,2,x822-25
1794,x822,Ceftamin,Male,3,29,30,55.44515483,2,x822-30
1795,x822,Ceftamin,Male,3,29,35,56.79656665,2,x822-35
1796,x822,Ceftamin,Male,3,29,40,59.55568466,2,x822-40
1797,x822,Ceftamin,Male,3,29,45,61.38666032,3,x822-45
1798,x930,Naftisol,Male,13,26,0,45.0,0,x930-0
1799,x930,Naftisol,Male,13,26,5,46.07823375,0,x930-5
1800,x930,Naftisol,Male,13,26,10,50.26069441,0,x930-10
1801,x930,Naftisol,Male,13,26,15,51.97376864,0,x930-15
1802,x930,Naftisol,Male,13,26,20,52.55606575,0,x930-20
1803,x930,Naftisol,Male,13,26,25,53.72610129999999,0,x930-25
1804,y163,Infubinol,Female,17,27,0,45.0,0,y163-0
1805,y163,Infubinol,Female,17,27,5,48.28497016,0,y163-5
1806,y163,Infubinol,Female,17,27,10,49.112399100000005,1,y163-10
1807,y163,Infubinol,Female,17,27,15,51.52306843,1,y163-15
1808,y163,Infubinol,Female,17,27,20,54.57107607,1,y163-20
1809,y163,Infubinol,Female,17,27,25,56.17638452,1,y163-25
1810,y163,Infubinol,Female,17,27,30,59.41253724,2,y163-30
1811,y163,Infubinol,Female,17,27,35,61.73019562,2,y163-35
1812,y163,Infubinol,Female,17,27,40,63.62067958,2,y163-40
1813,y163,Infubinol,Female,17,27,45,67.68556862,3,y163-45
1814,y260,Ketapril,Female,7,25,0,45.0,0,y260-0
1815,y260,Ketapril,Female,7,25,5,46.79983867,0,y260-5
1816,y260,Ketapril,Female,7,25,10,48.08180678,1,y260-10
1817,y260,Ketapril,Female,7,25,15,50.19615224,2,y260-15
1818,y260,Ketapril,Female,7,25,20,50.72958174,3,y260-20
1819,y260,Ketapril,Female,7,25,25,54.43756172,4,y260-25
1820,y260,Ketapril,Female,7,25,30,58.58267634,4,y260-30
1821,y260,Ketapril,Female,7,25,35,59.60355821,4,y260-35
1822,y260,Ketapril,Female,7,25,40,60.91417627,4,y260-40
1823,y260,Ketapril,Female,7,25,45,62.90944062,4,y260-45
1824,y478,Placebo,Female,3,25,0,45.0,0,y478-0
1825,y478,Placebo,Female,3,25,5,48.64107818,1,y478-5
1826,y478,Placebo,Female,3,25,10,52.28893409,1,y478-10
1827,y478,Placebo,Female,3,25,15,53.61040585,1,y478-15
1828,y478,Placebo,Female,3,25,20,56.84885016,1,y478-20
1829,y478,Placebo,Female,3,25,25,57.82697598,1,y478-25
1830,y478,Placebo,Female,3,25,30,59.37461452,1,y478-30
1831,y478,Placebo,Female,3,25,35,61.88802678,1,y478-35
1832,y478,Placebo,Female,3,25,40,65.97112017,1,y478-40
1833,y478,Placebo,Female,3,25,45,66.84263453,1,y478-45
1834,y601,Naftisol,Female,23,25,0,45.0,0,y601-0
1835,y601,Naftisol,Female,23,25,5,48.47500273,1,y601-5
1836,y769,Ceftamin,Female,6,27,0,45.0,0,y769-0
1837,y769,Ceftamin,Female,6,27,5,46.42265176,1,y769-5
1838,y769,Ceftamin,Female,6,27,10,48.01516261,1,y769-10
1839,y769,Ceftamin,Female,6,27,15,52.76102114,2,y769-15
1840,y769,Ceftamin,Female,6,27,20,55.02572434,2,y769-20
1841,y769,Ceftamin,Female,6,27,25,58.33595901,3,y769-25
1842,y769,Ceftamin,Female,6,27,30,61.07194886,3,y769-30
1843,y769,Ceftamin,Female,6,27,35,63.43063221,3,y769-35
1844,y769,Ceftamin,Female,6,27,40,64.25102761,4,y769-40
1845,y769,Ceftamin,Female,6,27,45,68.59474498,4,y769-45
1846,y865,Ceftamin,Male,23,26,0,45.0,0,y865-0
1847,y865,Ceftamin,Male,23,26,5,46.73500592,1,y865-5
1848,y865,Ceftamin,Male,23,26,10,49.52273955,1,y865-10
1849,y865,Ceftamin,Male,23,26,15,50.80651856,1,y865-15
1850,y865,Ceftamin,Male,23,26,20,52.36198241,1,y865-20
1851,y865,Ceftamin,Male,23,26,25,57.17353846,2,y865-25
1852,y865,Ceftamin,Male,23,26,30,59.0332753,3,y865-30
1853,y865,Ceftamin,Male,23,26,35,61.15313991,3,y865-35
1854,y865,Ceftamin,Male,23,26,40,63.46954946,3,y865-40
1855,y865,Ceftamin,Male,23,26,45,64.72983655,3,y865-45
1856,z234,Naftisol,Female,19,27,0,45.0,0,z234-0
1857,z234,Naftisol,Female,19,27,5,46.12935706,1,z234-5
1858,z314,Stelasyn,Female,21,28,0,45.0,0,z314-0
1859,z314,Stelasyn,Female,21,28,5,45.93471217,0,z314-5
1860,z435,Propriva,Female,12,26,0,45.0,0,z435-0
1861,z435,Propriva,Female,12,26,5,47.11597963,0,z435-5
1862,z435,Propriva,Female,12,26,10,48.71066147,0,z435-10
1863,z581,Infubinol,Female,24,25,0,45.0,0,z581-0
1864,z581,Infubinol,Female,24,25,5,49.27309187,1,z581-5
1865,z581,Infubinol,Female,24,25,10,50.47875016,2,z581-10
1866,z581,Infubinol,Female,24,25,15,51.1963042,2,z581-15
1867,z581,Infubinol,Female,24,25,20,51.80794416,2,z581-20
1868,z581,Infubinol,Female,24,25,25,54.31640682,2,z581-25
1869,z581,Infubinol,Female,24,25,30,56.28674991,2,z581-30
1870,z581,Infubinol,Female,24,25,35,58.62839878,3,z581-35
1871,z581,Infubinol,Female,24,25,40,60.05373963,3,z581-40
1872,z581,Infubinol,Female,24,25,45,62.75445141,3,z581-45
1873,z795,Naftisol,Female,13,29,0,45.0,0,z795-0
1874,z795,Naftisol,Female,13,29,5,46.83347493,0,z795-5
1875,z795,Naftisol,Female,13,29,10,48.0308039,0,z795-10
1876,z795,Naftisol,Female,13,29,15,49.36813189,1,z795-15
1877,z795,Naftisol,Female,13,29,20,53.28065717,1,z795-20
1878,z795,Naftisol,Female,13,29,25,57.94709984,2,z795-25
1879,z795,Naftisol,Female,13,29,30,59.78963589999999,2,z795-30
1880,z795,Naftisol,Female,13,29,35,60.43565416,2,z795-35
1881,z795,Naftisol,Female,13,29,40,62.37663884,3,z795-40
1882,z795,Naftisol,Female,13,29,45,65.74107029,3,z795-45
1883,z969,Naftisol,Male,9,30,0,45.0,0,z969-0
1884,z969,Naftisol,Male,9,30,5,49.33299873,0,z969-5
1885,z969,Naftisol,Male,9,30,10,52.65608148,1,z969-10
1886,z969,Naftisol,Male,9,30,15,54.71300452,2,z969-15
1887,z969,Naftisol,Male,9,30,20,57.89877823,2,z969-20
1888,z969,Naftisol,Male,9,30,25,63.14565213,2,z969-25
1889,z969,Naftisol,Male,9,30,30,65.84101274,3,z969-30
1890,z969,Naftisol,Male,9,30,35,69.17624607,4,z969-35
1891,z969,Naftisol,Male,9,30,40,70.31490411,4,z969-40
1892,z969,Naftisol,Male,9,30,45,73.86784476,4,z969-45
